parentCompany,businessName,businessType,expires,street,city,state,zip,Latitude,Longitude,Accuracy Score,Street,City,State,County,Zip
SOUTH FORK LIQUOR LLC,SOUTH FORK LIQUOR LLC,Liquor Store (city), 05/12/2016,30483 W HWY 160,South Fork,CO,81154,37.555048121172,-106.77573921818,0.8,30483 Us Hwy,South Fork,CO,Rio Grande County,81154
COOK THOMAS J,CITY LIQUOR,Liquor Store (city), 05/02/2016,708 MAIN ST,SPRINGFIELD,CO,810731543,37.407052693878,-102.61654518367,0.9,708 Main St,Springfield,CO,Baca County,81073
WADE CECIL A,POPS LIQUOR,Liquor Store (city), 05/09/2016,1236 MAIN ST,SPRINGFIELD,CO,810731831,37.401482183673,-102.6165184898,0.9,1236 Main St,Springfield,CO,Baca County,81073
7TH STREET LIQUOR,7TH STREET LIQUOR,Liquor Store (city), 12/10/2015,644 LINCOLN AVE,Steamboat Springs,CO,804878901,40.48512965,-106.8329596,1,644 Lincoln Ave,Steamboat Springs,CO,Routt County,80477
BASE MOUNTAIN LIQUORS LLC,SKI TOWN WINE & SPIRITS,Liquor Store (city), 09/09/2015,2300 MT WERNER CIR C-8B,STEAMBOAT SPRINGS,CO,804879027,40.458987,-106.823166,0.8, Mt Werner Rd,Steamboat Springs,CO,Routt County,80487
BLUE SKY LIQUORS INC,SOUTH SIDE LIQUORS,Liquor Store (city), 08/30/2015,905 WEISS DRIVE,STEAMBOAT SPRINGS,CO,804889315,40.448567081633,-106.81640126531,0.9,905 Weiss Dr,Steamboat Springs,CO,Routt County,80487
D + B SPIRITS INC,ARCTIC LIQUORS,Liquor Store (city), 08/04/2015,2093 CURVE PLAZA C-1O4,Steamboat Springs,CO,804874986,40.499868575758,-106.85689615152,1,2093 Curve Ct,Steamboat Springs,CO,Routt County,80487
FIFTY 5 DEGREES OF STEAMBOAT LLC,FIFTY 5 DEGREES OF STEAMBOAT LLC,Liquor Store (city), 12/08/2015,2522 COPPERRIDGE DR BI,Steamboat Springs,CO,804879496,40.632683,-106.931827,0.33,0,Steamboat Springs,CO,Routt County,80487
FISH CREEK STORES INC,SKI HAUS LIQUORS,Liquor Store (city), 11/03/2015,1450 S LINCOLN AVE,Steamboat Springs,CO,804875024,40.495259047619,-106.8518257013,0.9,1450 Lincoln Ave,Steamboat Springs,CO,Routt County,80487
SBS VILLAGE LIQUORS LLC,WILDPLUM,Liquor Store (city), 02/20/2016,2525 VILLAGE DR # 1A,Steamboat Springs,CO,80487,40.454989,-106.805378,1,2525 Village Dr,Steamboat Springs,CO,Routt County,80487
STEAMBOAT DISCOUNT LIQUORS INC,STEAMBOAT DISCOUNT LIQUORS,Liquor Store (city), 03/24/2016,500 S LINCOLN AVE,STEAMBOAT SPRINGS,CO,80487,40.476336654135,-106.82629940602,1,500 S Lincoln Ave,Steamboat Springs,CO,Routt County,80487
STETPRO INVESTMENTS INC,CENTRAL PARK LIQUOR INC,Liquor Store (city), 11/29/2015,1835 CENTRAL PARK DR,STEAMBOAT SPRINGS,CO,80487,40.462195,-106.820587,1,1835 Central Park Dr,Steamboat Springs,CO,Routt County,80487
WEST END LIQUOR INC,WEST END LIQUOR INC,Liquor Store (city), 08/03/2015,2432 LINCOLN AVE,STEAMBOAT SPRINGS,CO,804884983,40.502920368421,-106.86235815789,0.9,2432 Lincoln Ave,Steamboat Springs,CO,Routt County,80487
COBERLY CRAIG E COBERLY LINDA,MAJOR LIQUORS,Liquor Store (city), 11/18/2015,529 IRIS DR,Sterling,CO,807514655,40.610709909091,-103.21829073737,1,529 Iris Dr,Sterling,CO,Logan County,80751
DISCOUNT LIQUORS LLC,DISCOUNT LIQUORS,Liquor Store (city), 03/24/2016,1000 W MAIN,Sterling,CO,807512829,40.625205,-103.224749,1,1000 W Main St,Sterling,CO,Logan County,80751
G & K LLC,ELM STREET LIQUOR,Liquor Store (city), 09/21/2015,201 ELM ST,STERLING,CO,807513209,40.629232,-103.20309,1,201 Elm St,Sterling,CO,Logan County,80751
HAROLD'S LIQUOR LLC,HAROLD'S LIQUOR,Liquor Store (city), 12/27/2015,336 E CHESTNUT ST,Sterling,CO,807514364,40.6264929,-103.2073081,0.9,336 Chestnut St,Sterling,CO,Logan County,80751
NICKS THIRD AVE LIQUOR INC,NICK'S THIRD AVE LIQUOR INC,Liquor Store (city), 04/15/2016,115 S 3RD AV,Sterling,CO,807513615,40.625121416667,-103.21497191667,0.9,115 S 3rd Ave,Sterling,CO,Logan County,80751
S.U.D.ENTERPRISES LLC,BROADWAY WINE & SPIRITS,Liquor Store (city), 01/08/2016,207 BROADWAY ST,Sterling,CO,80751,40.632731857143,-103.21388914286,0.9,207 W Broadway,Sterling,CO,Logan County,80751
DALTON ENTERPRISES INC,D'S LIQUOR STORE,Liquor Store (county), 11/23/2015,56720 COLFAX,Strasburg,CO,801369412,39.73836578,-104.32347264,0.9,56720 15th Ave,Strasburg,CO,Adams County,80136
STAY THIRSTY LLC,LIBATION STATION,Liquor Store (city), 05/14/2016,113 COLORADO AVE,Stratton,CO,80836,39.306096,-102.604958,1,113 Colorado Ave,Stratton,CO,Kit Carson County,80836
ROCK CREEK WINE & SPIRITS DL INC.,ROCKCREEK WINE & SPIRITS,Liquor Store (city), 09/03/2015,1611 COALTON RD,Superior,CO,800274610,39.98289,-105.141867,0.8, Caledonia Cir,Louisville,CO,Boulder County,80027
SUPERIOR LIQUOR MARKET LLC,SUPERIOR LIQUOR MARKET,Liquor Store (city), 05/25/2016,100 SUPERIOR PLAZA WAY,SUPERIOR,CO,800279736,39.952763,-105.168598,0.27,0,Superior,CO,Boulder County,80027
COYOTE ENTERPRISES OF GRAND COUNTY LLC,SNOOTY COYOTE LIQUORS,Liquor Store (county), 07/01/2016,72215 US HWY 40,Tabernash,CO,80478,39.992962666667,-105.845782,1,72215 Us Hwy,Tabernash,CO,Grand County,80478
C2TELLURIDE LLC,WINE MINE AT PACIFIC STREET LIQUORS,Liquor Store (city), 10/27/2015,220 S DAVIS,Telluride,CO,81435,37.937998,-107.81779222222,1,220 S Davis St,Telluride,CO,San Miguel County,81435
LATIMER LIQUORS LLC,TELLURIDE LIQUORS,Liquor Store (city), 01/24/2016,123 E COLORADO AVE,Telluride,CO,81435,37.9370384,-107.8103802,1,123 E Colorado Ave,Telluride,CO,San Miguel County,81435
SPIRITS AT MOUNTAIN VILLAGE LLC,SPIRITS AT MOUNTAIN VILLAGE,Liquor Store (city), 08/08/2016,455 MTN VILLAGE BLVD STE B,Telluride,CO,814359415,37.937784,-107.843823,0.8, Mtn Village Blvd,Telluride,CO,San Miguel County,81435
TELLURIDE BOTTLE WORKS LLC,TELLURIDE BOTTLE WORKS,Liquor Store (city), 06/18/2016,129 W SAN JUAN,Telluride,CO,81435,37.935636,-107.811892,1,129 W San Juan Ave,Telluride,CO,San Miguel County,81435
AMERICAN LIQUOR MART INC,AMERICAN LIQUOR MART,Liquor Store (city), 11/16/2015,160 WEST 84TH AVE,Thornton,CO,80260,39.848941230769,-104.99085015385,1,160 W 84th Ave,Denver,CO,Denver County,80260
BELLA VITA INC,WAREHOUSE LIQUORS,Liquor Store (city), 08/16/2015,9601 GRANT ST,Thornton,CO,802292155,39.870821,-104.981711,1,9601 Grant St,Thornton,CO,Adams County,80229
"BOOZE BARN, LLC",BOOZE BARN LLC,Liquor Store (city), 07/31/2016,12720 N COLORADO BLVD #B,Thornton,CO,802412802,39.92704796,-104.94020904,0.9,12720 Colorado Blvd,Denver,CO,Denver County,80241
CA LLC,LARKSPUR LIQUOR,Liquor Store (city), 01/21/2016,10372 COLORADO BLVD,Thornton,CO,80229,39.881256083333,-104.94030125,0.8,10372 Colorado Blvd,Thornton,CO,Adams County,80229
DAVECO LIQUORS CORP,DAVECO LIQUORS,Liquor Store (city), 08/01/2015,16434 WASHINGTON ST,Thornton,CO,800238906,39.986772653061,-104.97832495918,1,16434 Washington St,Broomfield,CO,Adams County,80020
GLEENLAND INC.,STAR LIQUORS,Liquor Store (city), 11/06/2015,624 RUSSELL BLVD,Thornton,CO,80229,39.860231469388,-104.97891028571,1,624 Russell Blvd,Thornton,CO,Adams County,80229
HAZEMO LLC,RANCH LIQUOR,Liquor Store (city), 01/14/2016,3724 & 3726 EAST 120 AVENUE,Thornton,CO,80233,39.885541,-104.987203,0.2,0,Northglenn,CO,Adams County,80233
HI-TIME SPIRITS INC,HI-TIME WINE & SPIRITS,Liquor Store (city), 05/14/2016,2300 EAST 120 AVENUE UNIT 105,Thornton,CO,80233,39.913809,-104.958334,1,2300 E 120th Ave,Northglenn,CO,Adams County,80233
HUB LIQUORS LLC,HILLTOP LIQUORS,Liquor Store (city), 02/23/2016,9217 HURON ST,Thornton,CO,802605495,39.863956909091,-104.99669263636,1,9217 Huron St,Denver,CO,Denver County,80260
J AND G LLC,JJ'S WINE & SPIRITS,Liquor Store (city), 10/02/2015,3857 E 120TH AVE,Thornton,CO,80233,39.913937259146,-104.94146820427,1,3857 E 120th Ave,Northglenn,CO,Adams County,80233
KH&H-COLORADO INC,KH&H LIQUORS,Liquor Store (city), 10/18/2015,16371 WASHINGTON STREET,Thornton,CO,80229,39.849078,-104.97798,0.8, Washington St,Thornton,CO,Adams County,80229
KIRAN-JOSH INC,OLD COUNTRY LIQUOR,Liquor Store (city), 03/14/2016,875  THORNTON PKWY,Thornton,CO,80229,39.871091110553,-104.97560356784,1,875 Thornton Pkwy,Thornton,CO,Adams County,80229
LONG FONG INC,WOODGLEN LIQUORS,Liquor Store (city), 09/06/2015,3901 E 112TH AVE,Thornton,CO,802332566,39.89937175502,-104.94121081124,1,3901 E 112th Ave,Northglenn,CO,Adams County,80233
MKC INC,COLORADO MARKET PLACE LIQUORS,Liquor Store (city), 09/17/2015,3762 E 104TH AVE,Thornton,CO,802334434,39.884787652661,-104.9417337619,1,3762 E 104th Ave,Northglenn,CO,Adams County,80233
MOON LIQUOR ENTERPRISES INC,MOON'S LIQUOR,Liquor Store (city), 05/07/2016,9170 HURON ST,Thornton,CO,802296843,39.861955,-104.996539,0.9,9170 Huron St,Denver,CO,Denver County,80260
PRABHATCHAD INC,LIQUOR MART,Liquor Store (city), 09/07/2015,285 E 88TH AVE,Thornton,CO,802294406,39.856323348993,-104.98500542282,1,285 E 88th Ave,Thornton,CO,Adams County,80229
PRO LIQUOR ENTERPRISE INC,BOSS LIQUOR,Liquor Store (city), 02/17/2016,5781 E 128TH AVE,Thornton,CO,80602,39.928454273649,-104.91989133108,0.8,5781 E 128th Ave,Thornton,CO,Adams County,80602
R & N LIQUORS INC,R&N LIQUOR,Liquor Store (city), 12/16/2015,1550 W 88TH AVE,THORNTON,CO,802604381,39.856181832487,-105.00514282741,1,1550 W 88th Ave,Denver,CO,Denver County,80260
ROCKIES LIQUORS LLC,ROCKIES LIQUORS,Liquor Store (city), 08/25/2016,8600 WASHINGTON ST,Thornton,CO,80229,39.853340573034,-104.97782324719,1,8600 Washington St,Thornton,CO,Adams County,80229
RS22 CORPORATION,80000 LIQUORS,Liquor Store (city), 01/21/2016,2683 E 120TH AVE UNIT B1,Thornton,CO,80233,39.913941230159,-104.95819781746,1,2683 E 120th Ave,Northglenn,CO,Adams County,80233
TOP OF HILL GROCERY INC,MR CC LIQUOR,Liquor Store (city), 07/15/2015,1680 W 100TH AVE,Thornton,CO,802605901,39.878609763314,-105.00570881065,1,1680 W 100th Ave,Denver,CO,Denver County,80260
VALLEY LIQUOR INC,VALLEY LIQUOR,Liquor Store (city), 12/15/2015,8807 HURON ST,Thornton,CO,802606804,39.856449777778,-104.99666211111,1,8807 Huron St,Denver,CO,Denver County,80260
B&G LLC,B&G LIQUOR,Liquor Store (county), 04/30/2016,7786-7790 WASHINGTON ST,Thornton,CO,80229,39.837954346939,-104.97788308163,1,7786-7790 Washington St,Thornton,CO,Adams County,80229
DSG CORPORATION,TOGETHER LIQUORS,Liquor Store (county), 04/19/2016,8796 CORONA ST,Thornton,CO,80229,39.856153204082,-104.97436838776,1,8796 Corona St,Thornton,CO,Adams County,80229
KAUR KULWANT,NORTH VALLEY LIQUORS,Liquor Store (county), 04/15/2016,750 E 83RD DR UNIT D,THORNTON,CO,802295478,39.848586737374,-104.97686940404,0.9,750 E 83rd Pl,Thornton,CO,Adams County,80229
M&A LLC,CORONADO LIQUORS,Liquor Store (county), 08/13/2015,1991 CORONADO PARKWAY N,Thornton,CO,80229,39.8422469,-104.96468817333,1,1991 Coronado Pkwy N,Thornton,CO,Adams County,80229
SUNSET WINE AND SPIRITS INC,COSTCO LIQUORS AT TIMNATH,Liquor Store (city), 08/08/2015,4705 WEITZEL ST STE A,Timnath,CO,80547,40.52915,-104.98525,0.33,0,Timnath,CO,Larimer County,80547
GEHL ENTERPRISES LLC,TOPONAS COUNTRY LIQUORS,Liquor Store (county), 09/29/2015,10000 HWY 131 UNIT B,TOPONAS,CO,804799719,40.056688,-106.798076,0.8, Lincoln St,Toponas,CO,Routt County,80479
BARRON ANDERSON L T,MOUNTAIN LIQUOR & GENERAL STORE,Liquor Store (city), 02/24/2016,1144 ROBINSON AVE,Trinidad,CO,810822837,37.166078232759,-104.52591022414,0.8,1144 Robinson Ave,Trinidad,CO,Las Animas County,81082
EL PASO LIQUOR INC,EL PASO LIQUOR,Liquor Store (city), 01/22/2016,1508 ATCHISON,Trinidad,CO,81082,37.169020162791,-104.5286702093,1,1508 Atchison Ave,Trinidad,CO,Las Animas County,81082
LOPEZ LUIS A II,SANTA FE TRAIL HOPS & VINES,Liquor Store (city), 03/02/2016,1530 SANTA FE TRAIL DR,TRINIDAD,CO,810823602,37.157586705882,-104.51176823529,1,1530 Santa Fe Trl,Trinidad,CO,Las Animas County,81082
OPERA HOUSE WINE & SPIRITS LLC,TIRE SHOP WINE & SPIRITS,Liquor Store (city), 07/13/2016,601 W MAIN ST,Trinidad,CO,810822627,37.166342,-104.51033,1,601 W Main St,Trinidad,CO,Las Animas County,81082
ROBINSON LIQUOR LLC,ARIZONA LIQUOR STORE,Liquor Store (city), 06/21/2015,847 ARIZONA AVE,Trinidad,CO,810822115,37.175809166667,-104.50891188889,1,847 Arizona Ave,Trinidad,CO,Las Animas County,81082
TRINIDAD BEER LIQUOR & WINE DEPOT LLC,TRINIDAD BEER LIQUOR & WINE DEPOT,Liquor Store (city), 08/29/2015,111 E KANSAS AVE,Trinidad,CO,81082,37.176249,-104.5083943617,1,111 E Kansas Ave,Trinidad,CO,Las Animas County,81082
TRINIDAD PLAZA LIQUORS INC,MAIN STREET LIQUORS,Liquor Store (city), 12/08/2015,803 MAIN STREET EAST,TRINIDAD,CO,810822722,37.171266795918,-104.49798534694,0.9,803 E Main St,Trinidad,CO,Las Animas County,81082
FATUR JOHN J,LUDLOW VALLEY LIQUOR,Liquor Store (county), 12/31/2015,SEC 21 R 31 TWP 64,Trinidad,CO,81082,37.269059,-104.5038,1,0,Trinidad,CO,Las Animas County,81082
HI COUNTRY LIQUOR LLC,HI COUNTRY LIQUOR LLC,Liquor Store (county), 09/13/2015,24638 HWY 12,Trinidad,CO,81082,37.175084,-104.511364,0.8, State St,Trinidad,CO,Las Animas County,81082
ROMERO MARY Y,ROMEROS LIQUORS,Liquor Store (county), 10/18/2015,1804 N LINDEN,Trinidad,CO,810821235,37.185209642857,-104.50312371429,0.9,1804 Co Rd 71,Trinidad,CO,Las Animas County,81082
"TWIN LAKES GENERAL STORE, LLC","TWIN LAKES GENERAL STORE, LLC",Liquor Store (county), 07/02/2016,6451 COLORADO HWY 82,Twin Lakes,CO,81251,39.079747,-106.299419,0.8, State Hwy,Twin Lakes,CO,Lake County,81251
B J MCFADDEN & CO,LIONSHEAD LIQUOR STORE,Liquor Store (city), 09/01/2015,641 W LIONSHEAD CIR,Vail,CO,816575217,39.644191375,-106.3907019375,0.8,641 W Lionshead Cir,Vail,CO,Eagle County,81657
C&H SPIRIT SOLUTIONS LLC,MARKET PLACE ON MEADOW DRIVE,Liquor Store (city), 05/14/2013,ONE WILLOW BRIDGE RD,VAIL,CO,816575303,39.675999,-106.308296,1,0,Vail,CO,Eagle County,81657
GORE VALLEY ENTERPRISES INC,WEST VAIL LIQUOR MART,Liquor Store (city), 12/31/2015,2151 N FRONTAGE RD W,Vail,CO,816573936,39.630276022556,-106.41811910526,1,2151 N Frontage Rd W,Vail,CO,Eagle County,81657
LIONSHEAD STORE LLC,ALPINE WINE & SPIRITS,Liquor Store (city), 02/28/2016,2109 N FRONTAGE RD WEST SPACE H,Vail,CO,816574897,39.630840654135,-106.41724705263,1,2109 N Frontage Rd W,Vail,CO,Eagle County,81657
MRT WINES INC,VAIL FINE WINES,Liquor Store (city), 07/13/2016,196 GORE CREEK DR UNIT 164,VAIL,CO,816574511,39.640649714286,-106.37505642857,0.9,196 Gore Creek Dr,Vail,CO,Eagle County,81657
SPIKE VENTURES INC,SPIKE'S LIQUORS,Liquor Store (city), 08/30/2015,3971 BIGHORN RD A,VAIL,CO,816574783,39.675999,-106.308296,0.33,0,Vail,CO,Eagle County,81657
VALET WINE AND SPIRITS LLC,VALET WINE AND SPIRITS,Liquor Store (city), 10/21/2015,520 EAST LIONS HEAD CIRCLE,Vail,CO,81657,39.589767,-106.429778,0.8, Lions Ln,Minturn,CO,Eagle County,81645
VILLAGE INN PLAZA LIQUORS INC,GRAPPA FINE WINES & SPIRITS,Liquor Store (city), 07/28/2016,100 E MEADOW DR #32,Vail,CO,816575319,39.675999,-106.308296,0.33,0,Vail,CO,Eagle County,81657
JACKMAN DAVID L,MOUNTAIN VALLEY LIQUORS,Liquor Store (county), 09/11/2015,34106 CR LL57,Villa Grove,CO,81155,38.306022,-106.046577,0.33,0,Villa Grove,CO,Saguache County,81155
BLOSS AND ASSOCIATES LLC,KLONDIKE LIQUORS,Liquor Store (city), 03/13/2016,444 MAIN ST,Walden,CO,80480,40.730636795918,-106.2820844898,1,444 Main St,Walden,CO,Jackson County,80480
ZIRKEL LIQUORS INC,ZIRKEL LIQUORS,Liquor Store (city), 06/25/2016,497 MAIN ST,Walden,CO,80480,40.729676918367,-106.28208979592,1,497 Main St,Walden,CO,Jackson County,80480
DURAN MIGUEL C DURAN DELLA L,UP TOWN LIQUORS,Liquor Store (city), 12/10/2015,702 WALSEN AVE,Walsenburg,CO,810892475,37.632261505051,-104.78711675758,0.8,702 Walsen Ave,Walsenburg,CO,Huerfano County,81089
KAYS LIQUOR LLC,KAY'S LIQUOR,Liquor Store (city), 01/11/2016,338 W 7TH ST,WALSENBURG,CO,810892214,37.621472428571,-104.7841572449,1,338 W 7th St,Walsenburg,CO,Huerfano County,81089
SCARCELLA RONALD,38 SPECIAL DISCOUNT WINES & LIQUORS,Liquor Store (city), 12/29/2015,132 W 7TH ST,WALSENBURG,CO,810892210,37.622499,-104.781118,1,132 W 7th St,Walsenburg,CO,Huerfano County,81089
KANDT TAYLOR J,BAR KN LIQUOR,Liquor Store (county), 09/22/2015,42592 HWY 160,Walsh,CO,81090,37.383183931034,-102.29898668966,0.9,42592 Us Hwy,Walsh,CO,Baca County,81090
PFANKUCH ENTERPRISES LLC,CANTINA LIQUOR,Liquor Store (city), 08/07/2016,8310 6TH ST,WELLINGTON,CO,80549,40.704927489796,-105.00028195918,1,8310 6th St,Wellington,CO,Larimer County,80549
VM WELLINGTON LLC,BELLA'S MARKET,Liquor Store (city), 10/02/2015,"7670 5TH ST, UNIT A",Wellington,CO,80549,40.713982,-104.981103,0.8, N Co Rd,Wellington,CO,Larimer County,80549
"ANTLER, LLC",ANTLER LIQUOR,Liquor Store (city), 08/31/2015,102 S 6TH,Westcliffe,CO,81252,38.134151244898,-105.45347102041,1,102 South St,Westcliffe,CO,Custer County,81252
ADAMS CITY LIQUOR INC,CORK AND KEG LIQUORS,Liquor Store (city), 08/02/2016,6935 LOWELL BLVD,Westminster,CO,800302654,39.857547,-105.035399,0.8, Lowell Way,Westminster,CO,Adams County,80031
ALL AMERICANDISCOUNT LIQUORS INC,ALL AMERICAN DISCOUNT LIQUORS INC,Liquor Store (city), 08/20/2015,9975 WADSWORTH PKWY UNIT H-2,WESTMINSTER,CO,800216805,39.87779926087,-105.08137326087,0.9,9975 Old Wadsworth Blvd,Broomfield,CO,Adams County,80021
AUM INC,WILLOW RUN LIQUORS,Liquor Store (city), 04/08/2016,12860 N ZUNI ST #D122,Westminster,CO,80234,39.928829207547,-105.01549432075,0.9,12860 Zuni St,Denver,CO,Denver County,80234
BANWAIT INC,BOULEVARD WINE & SPIRITS,Liquor Store (city), 05/07/2016,8159 W 94TH AVENUE,Westminster,CO,80021,39.867274772727,-105.08890831818,1,8159 W 94th Ave,Broomfield,CO,Adams County,80021
DHAKMANI INC,FALLBROOK WINE AND SPIRITS,Liquor Store (city), 09/17/2015,"13644 ORCHARD PKWY, STES 500-600",Westminster,CO,80023,39.944763040816,-104.99295834694,1,13644 Orchard Pkwy,Broomfield,CO,Adams County,80023
DIVGUN INC,NORTHPARK LIQUORS,Liquor Store (city), 07/08/2015,10355 N FEDERAL BLVD #A,Westminster,CO,80260,39.884385888889,-105.02518944444,0.9,10355 Federal Blvd,Denver,CO,Denver County,80260
DNJ WINE LLC,STANDLEY LAKE WINE & SPIRITS,Liquor Store (city), 12/15/2015,8765 WADSWORTH BLVD,Westminster,CO,80003,39.855804641791,-105.08168920149,0.8,8765 Wadsworth Blvd,Arvada,CO,Jefferson County,80003
G MART WESTMINSTER CORPORATION,H MART,Liquor Store (city), 06/18/2016,5036 W 92ND AVE,Westminster,CO,80031,39.863555363636,-105.05092790909,0.9,5036 W 92nd Ave,Westminster,CO,Adams County,80031
HILLS STORE INC THE,G & G LIQUOR,Liquor Store (city), 10/03/2015,8801 LOWELL BLVD,Westminster,CO,80031,39.858463383838,-105.03488012121,0.9,8801 Lowell Ct,Westminster,CO,Adams County,80031
JATINDER CORPORATION,ROCKY MOUNTAIN LIQUOR WAREHOUSE,Liquor Store (city), 09/07/2015,5140 W 120TH AVE UNIT I,WESTMINSTER,CO,800203307,39.914072024194,-105.05138076613,1,5140 W 120th Ave,Broomfield,CO,Adams County,80020
JVL INC,LA LIQUORS,Liquor Store (city), 07/18/2015,12051 & 12053 N PECOS,Westminster,CO,80234,39.912572,-105.00545,0.2,0,Denver,CO,Denver County,80234
"K FOR W LIQUOR MARKET, INC.",K FOR W LIQUOR MARKET,Liquor Store (city), 02/07/2016,"7211 SHERIDAN BLVD, STE 300",Westminster,CO,80003,39.8277073125,-105.053262,1,7211 Sheridan Blvd,Arvada,CO,Jefferson County,80003
KHG INC,SHERIDAN GREEN DISCOUNT LIQUOR,Liquor Store (city), 03/12/2016,11187 N SHERIDAN BLVD #1,WESTMINSTER,CO,800203231,39.899626186813,-105.05300651648,1,11187 Sheridan Blvd,Broomfield,CO,Adams County,80020
LEE LIQUORS INC,LEE LIQUORS INC,Liquor Store (city), 07/17/2016,8426 FEDERAL BLVD,WESTMINSTER,CO,800303818,39.849525630435,-105.02496371739,0.8,8426 Federal Blvd,Westminster,CO,Adams County,80030
L-H VIVA LIQUORS LLC,VIVA LIQUORS,Liquor Store (city), 01/08/2016,3003 W 74TH AVE,Westminster,CO,80030,39.830898013423,-105.02503880537,1,3003 W 74th Ave,Westminster,CO,Adams County,80030
M AND J INC,WESTBROOK WINE AND SPIRITS,Liquor Store (city), 02/09/2016,9100 W 100th AVE B-11 & B-12,Westminster,CO,80021,39.878143,-105.102778,0.9,9100 W 100th Ave,Broomfield,CO,Adams County,80021
MANIHANI INC,LAKE PLAZA LIQUOR,Liquor Store (city), 04/28/2016,9118 WEST 88TH AVENUE,Westminster,CO,80005,39.856369614458,-105.09940493976,1,9118 W 88th Ave,Arvada,CO,Jefferson County,80005
NGUYEN MARIA,J M LIQUORS,Liquor Store (city), 01/22/2016,8374 SHERIDAN BLVD,WESTMINSTER,CO,800306001,39.86362,-105.053191,0.8, Sheridan Blvd,Westminster,CO,Adams County,80031
NORTH FEDERAL LIQUOR INC,NORTH FEDERAL LIQUORS,Liquor Store (city), 01/09/2016,8020 FEDERAL BLVD #7,Westminster,CO,80031,39.842123294118,-105.024773,0.9,8020 Federal Blvd,Westminster,CO,Adams County,80031
ORCHARD WINE CELLAR LLC,ORCHARD WINE CELLAR,Liquor Store (city), 06/03/2015,14697 DELAWARE ST STE 1100,Westminster,CO,800239178,39.961362204082,-104.99159756122,0.8,14697 Delaware St,Broomfield,CO,Adams County,80023
REGASSA TEFERA,HILLTOP LIQUORS,Liquor Store (city), 07/25/2016,2735 WEST 72ND AVE,Westminster,CO,800305502,39.827286,-105.0205365,1,2735 W 72nd Ave,Westminster,CO,Adams County,80030
RON'S LIQUORS INC,RON'S LIQUORS,Liquor Store (city), 07/26/2016,6400 W 92ND AVE SUITE 100,Westminster,CO,800302952,39.863749396624,-105.06919079747,0.9,6400 W 92nd Ave,Westminster,CO,Adams County,80031
SAMANPREET INC,KIRAN'S LIQUOR,Liquor Store (city), 08/30/2015,1005 W 120TH AVE STE 750A,WESTMINSTER,CO,802342714,39.914057412245,-104.99878645714,0.9,1005 State Hwy,Denver,CO,Denver County,80234
SHAW HEIGHTS LIQUOR INC,SHAW HEIGHTS LIQUOR,Liquor Store (city), 11/06/2015,8835 LOWELL BLVD,WESTMINSTER,CO,800303316,39.858765434343,-105.03490124242,0.9,8835 Lowell Ct,Westminster,CO,Adams County,80031
SOIN INC,MIDNIGHT LIQUORS,Liquor Store (city), 04/23/2016,11225 DECATUR STREET # 400-500,Westminster,CO,80234,39.843027045921,-105.02214303716,0.9,11225 Decatur St,Westminster,CO,Adams County,80031
"STANDLEY LAKE MARKETPLACE LIQUOR, INC.",STANDLEY LAKE MARKETPLACE LIQUOR,Liquor Store (city), 10/06/2015,8533 CHURCH RANCH BLVD UNIT 600,Westminster,CO,800215546,39.87957252,-105.09165876,1,8533 Church Ranch Blvd,Broomfield,CO,Adams County,80021
TIRFE MESSELE A,COUNTRY MEADOWS LIQUORS,Liquor Store (city), 01/01/2016,7550 SHERIDAN,Westminster,CO,800036209,39.833639,-105.053263,0.9,7550 Sheridan Blvd,Arvada,CO,Jefferson County,80003
V & J ENTERPRISES INC,BRADBURN LIQUORS,Liquor Store (city), 01/27/2016,3949 W 72ND AVE,Westminster,CO,800305207,39.827281,-105.038236,1,3949 W 72nd Ave,Westminster,CO,Adams County,80030
VINTAGE INTRNTL INC,VINTAGE INTERNATIONAL,Liquor Store (city), 08/24/2016,"8791 WOLFF COURT, UNIT 130",Westminster,CO,800313600,39.856138206897,-105.049292,0.9,8791 Wolff Ct,Westminster,CO,Adams County,80031
VISTA LIQUORS LLC,VISTA LIQUORS,Liquor Store (city), 08/11/2016,762 W 120TH AVE,Westminster,CO,80234,39.91381272,-104.99651278857,0.9,762 State Hwy,Denver,CO,Denver County,80234
WESTMINSTER LIQUOR  INC,WESTMINSTER LIQUOR,Liquor Store (city), 01/25/2016,6030 W 92ND AVE,Westminster,CO,800312928,39.8636165,-105.062978,0.9,6030 W 92nd Ave,Westminster,CO,Adams County,80031
WESTMINSTER PLAZA LIQUORS INC,WESTMINSTER PLAZA LIQUORS,Liquor Store (city), 03/29/2016,7243 FEDERAL BLVD #400,WESTMINSTER,CO,800304901,39.828031727273,-105.02501115152,1,7243 Federal Blvd,Westminster,CO,Adams County,80030
